sample_id,conic_index,image_path,mask_path,class_label_path,image_height,image_width,count_total,neutrophil,epithelial,lymphocyte,plasma,eosinophil,connective,input_row_index,num_objects,total_mask_area,foreground_fraction,mean_area,median_area,std_area,mean_eccentricity,mean_solidity,mean_circularity
crag_26-0020,732,data/conic_liz/images/crag_26-0020_image.png,data/conic_liz/masks/crag_26-0020_mask.png,data/conic_liz/class_labels/crag_26-0020_class_labels.png,256,256,35,0,0,5,2,0,28,732,44,2974,0.045379638671875,67.5909090909091,67.5,32.52992900379181,0.8086019077416974,0.937451060733116,0.9545422647568279
crag_26-0021,733,data/conic_liz/images/crag_26-0021_image.png,data/conic_liz/masks/crag_26-0021_mask.png,data/conic_liz/class_labels/crag_26-0021_class_labels.png,256,256,96,0,0,21,1,2,72,733,116,7888,0.120361328125,68.0,57.0,35.03766446318137,0.7843234844492808,0.9369947572680769,0.940538104028256
crag_26-0022,734,data/conic_liz/images/crag_26-0022_image.png,data/conic_liz/masks/crag_26-0022_mask.png,data/conic_liz/class_labels/crag_26-0022_class_labels.png,256,256,184,0,85,27,7,4,61,734,224,15721,0.2398834228515625,70.18303571428571,64.0,33.30470094551448,0.746030421531186,0.9417053538696302,1.0168561512985252
crag_26-0023,735,data/conic_liz/images/crag_26-0023_image.png,data/conic_liz/masks/crag_26-0023_mask.png,data/conic_liz/class_labels/crag_26-0023_class_labels.png,256,256,121,0,63,12,4,2,40,735,156,10967,0.1673431396484375,70.30128205128206,65.5,31.997079167940026,0.7936640552114625,0.9365341343056905,1.2053096236107157
crag_29-0012,832,data/conic_liz/images/crag_29-0012_image.png,data/conic_liz/masks/crag_29-0012_mask.png,data/conic_liz/class_labels/crag_29-0012_class_labels.png,256,256,94,0,53,5,1,0,35,832,126,14459,0.2206268310546875,114.75396825396825,102.5,69.18065681896749,0.7464721992794214,0.9449051182606925,1.114900550135796
crag_29-0013,833,data/conic_liz/images/crag_29-0013_image.png,data/conic_liz/masks/crag_29-0013_mask.png,data/conic_liz/class_labels/crag_29-0013_class_labels.png,256,256,116,0,83,6,1,0,26,833,153,16628,0.25372314453125,108.6797385620915,97.0,58.5495325293787,0.7015540772957055,0.943090682314997,1.001318879126043
crag_29-0014,834,data/conic_liz/images/crag_29-0014_image.png,data/conic_liz/masks/crag_29-0014_mask.png,data/conic_liz/class_labels/crag_29-0014_class_labels.png,256,256,57,0,37,5,0,0,15,834,76,9668,0.14752197265625,127.21052631578948,123.0,64.07485667262728,0.743411783135208,0.9477752632164048,0.9005259522490929
crag_29-0015,835,data/conic_liz/images/crag_29-0015_image.png,data/conic_liz/masks/crag_29-0015_mask.png,data/conic_liz/class_labels/crag_29-0015_class_labels.png,256,256,68,0,14,10,2,1,41,835,83,8890,0.135650634765625,107.10843373493977,91.0,65.84538516972334,0.7693820215827735,0.9409635205950739,0.9491099029031623
crag_29-0016,836,data/conic_liz/images/crag_29-0016_image.png,data/conic_liz/masks/crag_29-0016_mask.png,data/conic_liz/class_labels/crag_29-0016_class_labels.png,256,256,101,0,81,2,0,0,18,836,127,17768,0.2711181640625,139.90551181102362,132.0,76.04064734311575,0.7528663555069516,0.9396920587587748,0.9203880435914242
crag_29-0017,837,data/conic_liz/images/crag_29-0017_image.png,data/conic_liz/masks/crag_29-0017_mask.png,data/conic_liz/class_labels/crag_29-0017_class_labels.png,256,256,87,0,56,5,0,0,26,837,125,14716,0.22454833984375,117.728,103.0,74.85916120288819,0.7543871089379256,0.9443058666865723,1.1330919121611822
crag_29-0018,838,data/conic_liz/images/crag_29-0018_image.png,data/conic_liz/masks/crag_29-0018_mask.png,data/conic_liz/class_labels/crag_29-0018_class_labels.png,256,256,112,0,97,5,0,0,10,838,142,18810,0.287017822265625,132.46478873239437,125.0,77.48772387750158,0.7073246149408146,0.948628903500157,1.2417859770343063
crag_29-0019,839,data/conic_liz/images/crag_29-0019_image.png,data/conic_liz/masks/crag_29-0019_mask.png,data/conic_liz/class_labels/crag_29-0019_class_labels.png,256,256,73,1,54,1,0,0,17,839,92,12172,0.18572998046875,132.30434782608697,133.0,63.52502744219156,0.7726857294023687,0.9475512733735252,1.3098135050940083
crag_29-0020,840,data/conic_liz/images/crag_29-0020_image.png,data/conic_liz/masks/crag_29-0020_mask.png,data/conic_liz/class_labels/crag_29-0020_class_labels.png,256,256,85,0,45,8,1,0,31,840,107,12827,0.1957244873046875,119.8785046728972,113.0,65.54683141117022,0.7490473628676219,0.9445460335619976,1.0770013255917745
crag_29-0021,841,data/conic_liz/images/crag_29-0021_image.png,data/conic_liz/masks/crag_29-0021_mask.png,data/conic_liz/class_labels/crag_29-0021_class_labels.png,256,256,63,0,19,7,1,0,36,841,77,8446,0.128875732421875,109.68831168831169,111.0,55.640604565104994,0.7613416504817662,0.9399871157527907,0.9762345397392963
crag_29-0022,842,data/conic_liz/images/crag_29-0022_image.png,data/conic_liz/masks/crag_29-0022_mask.png,data/conic_liz/class_labels/crag_29-0022_class_labels.png,256,256,72,1,15,5,0,0,51,842,98,8631,0.1316986083984375,88.07142857142857,78.0,52.94033029202379,0.7836754368773767,0.9447576394004462,1.807603193984808
crag_29-0023,843,data/conic_liz/images/crag_29-0023_image.png,data/conic_liz/masks/crag_29-0023_mask.png,data/conic_liz/class_labels/crag_29-0023_class_labels.png,256,256,98,2,29,16,1,0,50,843,125,13240,0.2020263671875,105.92,100.0,58.902033920739946,0.6953319992701864,0.9417037820853824,1.2497274023482265
crag_29-0024,844,data/conic_liz/images/crag_29-0024_image.png,data/conic_liz/masks/crag_29-0024_mask.png,data/conic_liz/class_labels/crag_29-0024_class_labels.png,256,256,73,0,31,9,0,0,33,844,87,9777,0.1491851806640625,112.37931034482759,97.0,67.19387653054805,0.7540723305670466,0.9437686296953512,0.9152044849753462
crag_29-0025,845,data/conic_liz/images/crag_29-0025_image.png,data/conic_liz/masks/crag_29-0025_mask.png,data/conic_liz/class_labels/crag_29-0025_class_labels.png,256,256,109,0,71,5,1,0,32,845,142,16471,0.2513275146484375,115.99295774647888,103.5,64.20538089850537,0.7333631596684247,0.9431611222233008,0.9476300515925906
crag_29-0026,846,data/conic_liz/images/crag_29-0026_image.png,data/conic_liz/masks/crag_29-0026_mask.png,data/conic_liz/class_labels/crag_29-0026_class_labels.png,256,256,92,0,80,5,0,0,7,846,113,16840,0.2569580078125,149.02654867256638,133.0,81.61136700467358,0.7289133945846175,0.9455343014709171,1.0204779626636857
crag_29-0027,847,data/conic_liz/images/crag_29-0027_image.png,data/conic_liz/masks/crag_29-0027_mask.png,data/conic_liz/class_labels/crag_29-0027_class_labels.png,256,256,77,0,18,21,0,0,38,847,96,9547,0.1456756591796875,99.44791666666667,79.5,62.27674622730159,0.7429745040379915,0.9430843587855424,0.9837159390500587
crag_29-0028,848,data/conic_liz/images/crag_29-0028_image.png,data/conic_liz/masks/crag_29-0028_mask.png,data/conic_liz/class_labels/crag_29-0028_class_labels.png,256,256,66,1,17,10,0,0,38,848,91,9168,0.139892578125,100.74725274725274,74.0,81.88971321121622,0.8089171079055137,0.929546235450227,0.9024582572510911
crag_29-0029,849,data/conic_liz/images/crag_29-0029_image.png,data/conic_liz/masks/crag_29-0029_mask.png,data/conic_liz/class_labels/crag_29-0029_class_labels.png,256,256,64,0,0,14,1,0,49,849,75,5430,0.082855224609375,72.4,65.0,42.96913621038555,0.7508320327089664,0.9408444067034588,0.9553797930040279
crag_29-0030,850,data/conic_liz/images/crag_29-0030_image.png,data/conic_liz/masks/crag_29-0030_mask.png,data/conic_liz/class_labels/crag_29-0030_class_labels.png,256,256,47,0,0,10,0,1,36,850,55,4687,0.0715179443359375,85.21818181818182,65.0,61.01883193932565,0.7681869364600689,0.9408173826775708,1.1506823519936449
crag_29-0031,851,data/conic_liz/images/crag_29-0031_image.png,data/conic_liz/masks/crag_29-0031_mask.png,data/conic_liz/class_labels/crag_29-0031_class_labels.png,256,256,48,0,0,8,0,0,40,851,58,5872,0.089599609375,101.24137931034483,80.5,63.24236640451028,0.8097806189307157,0.9410034739369748,0.8897663002429038
crag_29-0032,852,data/conic_liz/images/crag_29-0032_image.png,data/conic_liz/masks/crag_29-0032_mask.png,data/conic_liz/class_labels/crag_29-0032_class_labels.png,256,256,24,0,0,3,0,0,21,852,36,2717,0.0414581298828125,75.47222222222223,74.0,30.030064667772816,0.7655256448319065,0.9423017217468954,0.9365025142434487
crag_29-0033,853,data/conic_liz/images/crag_29-0033_image.png,data/conic_liz/masks/crag_29-0033_mask.png,data/conic_liz/class_labels/crag_29-0033_class_labels.png,256,256,41,0,0,11,2,0,28,853,49,4452,0.06793212890625,90.85714285714286,72.0,52.42331620216955,0.7887183565269672,0.9400801295485223,0.9877920997091857
crag_29-0034,854,data/conic_liz/images/crag_29-0034_image.png,data/conic_liz/masks/crag_29-0034_mask.png,data/conic_liz/class_labels/crag_29-0034_class_labels.png,256,256,43,0,0,5,2,0,36,854,59,6072,0.0926513671875,102.91525423728814,86.0,73.43584497117385,0.7830564774866512,0.9430018491634944,1.1071689622540337
crag_29-0035,855,data/conic_liz/images/crag_29-0035_image.png,data/conic_liz/masks/crag_29-0035_mask.png,data/conic_liz/class_labels/crag_29-0035_class_labels.png,256,256,39,0,0,4,1,0,34,855,50,4573,0.0697784423828125,91.46,82.0,49.773973118488335,0.744962544352571,0.9444300230423249,0.9398313295127164
crag_3-0000,856,data/conic_liz/images/crag_3-0000_image.png,data/conic_liz/masks/crag_3-0000_mask.png,data/conic_liz/class_labels/crag_3-0000_class_labels.png,256,256,86,1,38,13,1,0,33,856,111,11428,0.17437744140625,102.95495495495496,96.0,67.9534004859991,0.759613323851397,0.9403343408565703,0.9293273804942642
crag_3-0001,857,data/conic_liz/images/crag_3-0001_image.png,data/conic_liz/masks/crag_3-0001_mask.png,data/conic_liz/class_labels/crag_3-0001_class_labels.png,256,256,85,0,66,6,1,0,12,857,105,14723,0.2246551513671875,140.21904761904761,127.0,92.62993252233844,0.7684192851939707,0.9468568828524005,0.9058673262416477
crag_3-0002,858,data/conic_liz/images/crag_3-0002_image.png,data/conic_liz/masks/crag_3-0002_mask.png,data/conic_liz/class_labels/crag_3-0002_class_labels.png,256,256,108,0,77,6,0,0,25,858,143,18745,0.2860260009765625,131.08391608391608,127.0,74.40105801408563,0.8032921748011693,0.9448796262025255,1.3704881727888605
crag_3-0003,859,data/conic_liz/images/crag_3-0003_image.png,data/conic_liz/masks/crag_3-0003_mask.png,data/conic_liz/class_labels/crag_3-0003_class_labels.png,256,256,99,0,68,9,0,0,22,859,128,17975,0.2742767333984375,140.4296875,130.0,88.55892138092211,0.7912903223038659,0.9406576210664067,0.9320259045232495
crag_3-0004,860,data/conic_liz/images/crag_3-0004_image.png,data/conic_liz/masks/crag_3-0004_mask.png,data/conic_liz/class_labels/crag_3-0004_class_labels.png,256,256,97,0,58,3,1,0,35,860,129,18972,0.28948974609375,147.06976744186048,125.0,96.93178181743336,0.8011900666523252,0.9374476977060889,0.831239407708998
crag_3-0005,861,data/conic_liz/images/crag_3-0005_image.png,data/conic_liz/masks/crag_3-0005_mask.png,data/conic_liz/class_labels/crag_3-0005_class_labels.png,256,256,66,0,50,4,0,0,12,861,90,14451,0.2205047607421875,160.56666666666666,154.5,117.101480206984,0.8030630548327996,0.9377101136509712,0.9482013025905669
crag_3-0006,862,data/conic_liz/images/crag_3-0006_image.png,data/conic_liz/masks/crag_3-0006_mask.png,data/conic_liz/class_labels/crag_3-0006_class_labels.png,256,256,122,0,97,4,1,0,20,862,149,17660,0.26947021484375,118.52348993288591,100.0,68.15808547786746,0.7118420696820983,0.945695620400123,1.1013527934887732
crag_3-0007,863,data/conic_liz/images/crag_3-0007_image.png,data/conic_liz/masks/crag_3-0007_mask.png,data/conic_liz/class_labels/crag_3-0007_class_labels.png,256,256,103,0,80,3,0,0,20,863,130,21169,0.3230133056640625,162.83846153846153,156.5,110.76099034519564,0.8142961016242595,0.9384767558360324,1.1106255344402423
crag_36-0012,1120,data/conic_liz/images/crag_36-0012_image.png,data/conic_liz/masks/crag_36-0012_mask.png,data/conic_liz/class_labels/crag_36-0012_class_labels.png,256,256,11,1,1,0,0,0,9,1120,14,1867,0.0284881591796875,133.35714285714286,91.0,98.0907794872085,0.7403517979402734,0.930276451055341,0.8669591894561399
crag_36-0013,1121,data/conic_liz/images/crag_36-0013_image.png,data/conic_liz/masks/crag_36-0013_mask.png,data/conic_liz/class_labels/crag_36-0013_class_labels.png,256,256,5,0,0,0,0,0,5,1121,7,1117,0.0170440673828125,159.57142857142858,154.0,74.02288669798038,0.8317827929969804,0.9123305947050431,0.693473219853035
crag_36-0014,1122,data/conic_liz/images/crag_36-0014_image.png,data/conic_liz/masks/crag_36-0014_mask.png,data/conic_liz/class_labels/crag_36-0014_class_labels.png,256,256,15,0,0,0,0,0,15,1122,18,2019,0.0308074951171875,112.16666666666667,113.0,60.262619701879316,0.8429258869035988,0.9273065465603774,0.8257020385549674
crag_36-0015,1123,data/conic_liz/images/crag_36-0015_image.png,data/conic_liz/masks/crag_36-0015_mask.png,data/conic_liz/class_labels/crag_36-0015_class_labels.png,256,256,22,0,15,0,0,0,7,1123,28,3709,0.0565948486328125,132.46428571428572,114.0,71.28438125006123,0.775214000336533,0.9534284982104478,1.0873241438680836
crag_36-0016,1124,data/conic_liz/images/crag_36-0016_image.png,data/conic_liz/masks/crag_36-0016_mask.png,data/conic_liz/class_labels/crag_36-0016_class_labels.png,256,256,32,1,26,3,1,0,1,1124,43,4656,0.071044921875,108.27906976744185,91.0,62.380425366473006,0.6676853857465166,0.9449045153074845,0.9421388509636771
crag_36-0017,1125,data/conic_liz/images/crag_36-0017_image.png,data/conic_liz/masks/crag_36-0017_mask.png,data/conic_liz/class_labels/crag_36-0017_class_labels.png,256,256,39,1,32,1,0,0,5,1125,54,6607,0.1008148193359375,122.35185185185185,115.0,78.26146996930119,0.7405075235444053,0.9443551660642612,0.9442973627867196
crag_36-0018,1126,data/conic_liz/images/crag_36-0018_image.png,data/conic_liz/masks/crag_36-0018_mask.png,data/conic_liz/class_labels/crag_36-0018_class_labels.png,256,256,45,3,36,5,0,0,1,1126,62,8166,0.124603271484375,131.70967741935485,107.0,94.08959133012608,0.7053532339539565,0.9486551058474717,0.9577376818944425
crag_36-0019,1127,data/conic_liz/images/crag_36-0019_image.png,data/conic_liz/masks/crag_36-0019_mask.png,data/conic_liz/class_labels/crag_36-0019_class_labels.png,256,256,6,0,0,0,0,0,6,1127,9,1131,0.0172576904296875,125.66666666666667,128.0,62.625873247404705,0.8461383145771925,0.9186484552541858,0.7668632689905411
crag_36-0020,1128,data/conic_liz/images/crag_36-0020_image.png,data/conic_liz/masks/crag_36-0020_mask.png,data/conic_liz/class_labels/crag_36-0020_class_labels.png,256,256,68,0,68,0,0,0,0,1128,81,11084,0.16912841796875,136.8395061728395,125.0,58.67244432621607,0.7404184564796719,0.9501428074793925,0.9195684307350449
crag_36-0021,1129,data/conic_liz/images/crag_36-0021_image.png,data/conic_liz/masks/crag_36-0021_mask.png,data/conic_liz/class_labels/crag_36-0021_class_labels.png,256,256,28,0,22,0,0,0,6,1129,39,5610,0.085601806640625,143.84615384615384,135.0,81.37300581243566,0.7252791238855127,0.9359826078641732,0.9505483215770141
crag_36-0022,1130,data/conic_liz/images/crag_36-0022_image.png,data/conic_liz/masks/crag_36-0022_mask.png,data/conic_liz/class_labels/crag_36-0022_class_labels.png,256,256,21,0,5,0,0,0,16,1130,37,4479,0.0683441162109375,121.05405405405405,97.0,82.61697553001325,0.8068559476132119,0.9395730692150884,0.8420392846109315
crag_36-0023,1131,data/conic_liz/images/crag_36-0023_image.png,data/conic_liz/masks/crag_36-0023_mask.png,data/conic_liz/class_labels/crag_36-0023_class_labels.png,256,256,34,0,31,0,0,0,3,1131,41,5055,0.0771331787109375,123.29268292682927,116.0,54.33421591990789,0.6974472174515038,0.9541090216197068,0.9400353823029831
crag_36-0024,1132,data/conic_liz/images/crag_36-0024_image.png,data/conic_liz/masks/crag_36-0024_mask.png,data/conic_liz/class_labels/crag_36-0024_class_labels.png,256,256,11,0,0,0,1,0,10,1132,13,1435,0.0218963623046875,110.38461538461539,103.0,61.040388220282814,0.8089123838403702,0.9344513993391229,0.8978762479208086
crag_36-0025,1133,data/conic_liz/images/crag_36-0025_image.png,data/conic_liz/masks/crag_36-0025_mask.png,data/conic_liz/class_labels/crag_36-0025_class_labels.png,256,256,27,0,22,0,0,0,5,1133,35,5163,0.0787811279296875,147.5142857142857,143.0,74.82336206161871,0.7422373163838243,0.9514625838504364,1.0185035447243798
crag_36-0026,1134,data/conic_liz/images/crag_36-0026_image.png,data/conic_liz/masks/crag_36-0026_mask.png,data/conic_liz/class_labels/crag_36-0026_class_labels.png,256,256,53,0,49,0,0,0,4,1134,58,6326,0.096527099609375,109.06896551724138,108.5,32.72237559296523,0.7167298430664377,0.9489162006896772,0.9478376546857167
crag_36-0027,1135,data/conic_liz/images/crag_36-0027_image.png,data/conic_liz/masks/crag_36-0027_mask.png,data/conic_liz/class_labels/crag_36-0027_class_labels.png,256,256,29,0,17,1,0,0,11,1135,33,4082,0.062286376953125,123.6969696969697,109.0,60.59677201547993,0.8075469310520883,0.9383887015516793,0.8804395629192608
crag_36-0028,1136,data/conic_liz/images/crag_36-0028_image.png,data/conic_liz/masks/crag_36-0028_mask.png,data/conic_liz/class_labels/crag_36-0028_class_labels.png,256,256,17,0,0,0,0,0,17,1136,18,2025,0.0308990478515625,112.5,100.5,71.42692458418993,0.7627691467529886,0.9376265763148748,0.8772844228524352
crag_36-0029,1137,data/conic_liz/images/crag_36-0029_image.png,data/conic_liz/masks/crag_36-0029_mask.png,data/conic_liz/class_labels/crag_36-0029_class_labels.png,256,256,14,0,0,0,0,0,14,1137,19,2706,0.041290283203125,142.42105263157896,118.0,93.65969519571973,0.8229985293627297,0.9325527034201975,0.834062841932551
crag_36-0030,1138,data/conic_liz/images/crag_36-0030_image.png,data/conic_liz/masks/crag_36-0030_mask.png,data/conic_liz/class_labels/crag_36-0030_class_labels.png,256,256,45,3,14,12,2,0,14,1138,60,5944,0.0906982421875,99.06666666666666,81.0,75.84652632491192,0.6616116426730994,0.9537868986879771,0.9896495356680269
crag_36-0031,1139,data/conic_liz/images/crag_36-0031_image.png,data/conic_liz/masks/crag_36-0031_mask.png,data/conic_liz/class_labels/crag_36-0031_class_labels.png,256,256,47,2,16,12,1,0,16,1139,60,6831,0.1042327880859375,113.85,88.5,82.80576167554204,0.7061422149773283,0.9470994056915886,1.0214337985818676
crag_36-0032,1140,data/conic_liz/images/crag_36-0032_image.png,data/conic_liz/masks/crag_36-0032_mask.png,data/conic_liz/class_labels/crag_36-0032_class_labels.png,256,256,19,0,0,0,0,0,19,1140,23,3512,0.0535888671875,152.69565217391303,161.0,84.20236224229913,0.8297956077250574,0.9291585113636383,0.7732796815890502
crag_36-0033,1141,data/conic_liz/images/crag_36-0033_image.png,data/conic_liz/masks/crag_36-0033_mask.png,data/conic_liz/class_labels/crag_36-0033_class_labels.png,256,256,19,0,0,0,0,0,19,1141,24,3001,0.0457916259765625,125.04166666666667,89.0,103.76836350202738,0.8620193740608855,0.9185229170031836,0.813988825358608
crag_36-0034,1142,data/conic_liz/images/crag_36-0034_image.png,data/conic_liz/masks/crag_36-0034_mask.png,data/conic_liz/class_labels/crag_36-0034_class_labels.png,256,256,38,0,31,0,0,0,7,1142,48,6708,0.10235595703125,139.75,122.0,79.24842269723733,0.7644630244301348,0.9424431256213038,0.8912640366990074
crag_36-0035,1143,data/conic_liz/images/crag_36-0035_image.png,data/conic_liz/masks/crag_36-0035_mask.png,data/conic_liz/class_labels/crag_36-0035_class_labels.png,256,256,15,0,0,0,0,0,15,1143,19,2776,0.0423583984375,146.10526315789474,104.0,108.39979352128427,0.860495607053737,0.9181774717910217,0.8142329193254635
crag_37-0000,1144,data/conic_liz/images/crag_37-0000_image.png,data/conic_liz/masks/crag_37-0000_mask.png,data/conic_liz/class_labels/crag_37-0000_class_labels.png,256,256,0,0,0,0,0,0,0,1144,0,0,0.0,nan,nan,nan,nan,nan,nan
crag_37-0001,1145,data/conic_liz/images/crag_37-0001_image.png,data/conic_liz/masks/crag_37-0001_mask.png,data/conic_liz/class_labels/crag_37-0001_class_labels.png,256,256,22,0,3,3,0,0,16,1145,33,2643,0.0403289794921875,80.0909090909091,60.0,52.23337121870006,0.7547643186316808,0.9439669283145822,0.9613999080340176
crag_37-0002,1146,data/conic_liz/images/crag_37-0002_image.png,data/conic_liz/masks/crag_37-0002_mask.png,data/conic_liz/class_labels/crag_37-0002_class_labels.png,256,256,76,0,33,11,1,0,31,1146,96,9147,0.1395721435546875,95.28125,85.0,59.79856867103231,0.7140160009581701,0.9473447256966221,1.1720897634080245
crag_37-0003,1147,data/conic_liz/images/crag_37-0003_image.png,data/conic_liz/masks/crag_37-0003_mask.png,data/conic_liz/class_labels/crag_37-0003_class_labels.png,256,256,95,0,83,1,0,0,11,1147,114,16162,0.246612548828125,141.7719298245614,132.5,61.758447832923366,0.8023283731335478,0.9392800455325029,0.8420596825393395
crag_37-0004,1148,data/conic_liz/images/crag_37-0004_image.png,data/conic_liz/masks/crag_37-0004_mask.png,data/conic_liz/class_labels/crag_37-0004_class_labels.png,256,256,74,0,56,4,0,0,14,1148,94,12596,0.19219970703125,134.0,129.5,63.43450299492198,0.8186588441298636,0.9395976279802714,0.8330824043709723
crag_37-0005,1149,data/conic_liz/images/crag_37-0005_image.png,data/conic_liz/masks/crag_37-0005_mask.png,data/conic_liz/class_labels/crag_37-0005_class_labels.png,256,256,0,0,0,0,0,0,0,1149,0,0,0.0,nan,nan,nan,nan,nan,nan
crag_37-0006,1150,data/conic_liz/images/crag_37-0006_image.png,data/conic_liz/masks/crag_37-0006_mask.png,data/conic_liz/class_labels/crag_37-0006_class_labels.png,256,256,86,0,73,3,0,0,10,1150,104,11457,0.1748199462890625,110.16346153846153,108.0,48.67279104404997,0.6854450455508315,0.9477525643068881,0.9710522626807924
crag_37-0007,1151,data/conic_liz/images/crag_37-0007_image.png,data/conic_liz/masks/crag_37-0007_mask.png,data/conic_liz/class_labels/crag_37-0007_class_labels.png,256,256,96,0,75,3,0,0,18,1151,109,13128,0.2003173828125,120.44036697247707,122.0,57.87893584495339,0.7589277641112091,0.9362308827601894,0.8983241167764868
crag_33-0024,1024,data/conic_liz/images/crag_33-0024_image.png,data/conic_liz/masks/crag_33-0024_mask.png,data/conic_liz/class_labels/crag_33-0024_class_labels.png,256,256,112,0,85,1,3,0,23,1024,132,20226,0.308624267578125,153.22727272727272,147.5,85.15534742805225,0.7069454739536465,0.948682126804318,1.3219779624455914
crag_33-0025,1025,data/conic_liz/images/crag_33-0025_image.png,data/conic_liz/masks/crag_33-0025_mask.png,data/conic_liz/class_labels/crag_33-0025_class_labels.png,256,256,85,1,72,3,0,0,9,1025,103,17969,0.2741851806640625,174.45631067961165,166.0,88.32231097245547,0.6748420964984186,0.951882941855551,0.9119401187567445
crag_33-0026,1026,data/conic_liz/images/crag_33-0026_image.png,data/conic_liz/masks/crag_33-0026_mask.png,data/conic_liz/class_labels/crag_33-0026_class_labels.png,256,256,72,0,65,2,0,0,5,1026,91,15730,0.240020751953125,172.85714285714286,172.0,97.91525506403134,0.6942607552971453,0.9517107547725498,0.9392059845099042
crag_33-0027,1027,data/conic_liz/images/crag_33-0027_image.png,data/conic_liz/masks/crag_33-0027_mask.png,data/conic_liz/class_labels/crag_33-0027_class_labels.png,256,256,45,0,44,1,0,0,0,1027,51,8067,0.1230926513671875,158.1764705882353,159.0,65.69170595045091,0.6685147779665034,0.9450627892326492,0.9995318687083655
crag_33-0028,1028,data/conic_liz/images/crag_33-0028_image.png,data/conic_liz/masks/crag_33-0028_mask.png,data/conic_liz/class_labels/crag_33-0028_class_labels.png,256,256,61,0,55,1,0,0,5,1028,73,12074,0.184234619140625,165.3972602739726,147.0,87.21281477504927,0.713631373526944,0.9437244704315524,0.8799915081759516
crag_33-0029,1029,data/conic_liz/images/crag_33-0029_image.png,data/conic_liz/masks/crag_33-0029_mask.png,data/conic_liz/class_labels/crag_33-0029_class_labels.png,256,256,97,0,65,5,0,0,27,1029,121,16525,0.2521514892578125,136.5702479338843,133.0,82.17958830907631,0.745069887110365,0.9439298355673517,1.0198081064262434
crag_33-0030,1030,data/conic_liz/images/crag_33-0030_image.png,data/conic_liz/masks/crag_33-0030_mask.png,data/conic_liz/class_labels/crag_33-0030_class_labels.png,256,256,59,0,57,2,0,0,0,1030,69,14603,0.2228240966796875,211.63768115942028,201.0,112.14793168012608,0.7402837009672013,0.9465182251824281,0.9047251945618061
crag_33-0031,1031,data/conic_liz/images/crag_33-0031_image.png,data/conic_liz/masks/crag_33-0031_mask.png,data/conic_liz/class_labels/crag_33-0031_class_labels.png,256,256,77,0,67,1,0,0,9,1031,95,17552,0.267822265625,184.7578947368421,182.0,90.00043459421079,0.6957648863840112,0.947868294056471,0.8973266837156602
crag_33-0032,1032,data/conic_liz/images/crag_33-0032_image.png,data/conic_liz/masks/crag_33-0032_mask.png,data/conic_liz/class_labels/crag_33-0032_class_labels.png,256,256,38,0,36,0,0,0,2,1032,43,9174,0.139984130859375,213.34883720930233,170.0,122.25362195061243,0.7037994312648581,0.948452338238626,0.8770738739729149
crag_33-0033,1033,data/conic_liz/images/crag_33-0033_image.png,data/conic_liz/masks/crag_33-0033_mask.png,data/conic_liz/class_labels/crag_33-0033_class_labels.png,256,256,43,0,33,1,0,0,9,1033,55,8553,0.1305084228515625,155.5090909090909,140.0,92.23997806655751,0.7513736194823385,0.9474813841636139,1.5670729967910384
crag_33-0034,1034,data/conic_liz/images/crag_33-0034_image.png,data/conic_liz/masks/crag_33-0034_mask.png,data/conic_liz/class_labels/crag_33-0034_class_labels.png,256,256,72,0,56,4,0,0,12,1034,94,14521,0.2215728759765625,154.4787234042553,144.5,92.75806195660176,0.7053687318287584,0.9466491277042322,0.933668236054118
crag_33-0035,1035,data/conic_liz/images/crag_33-0035_image.png,data/conic_liz/masks/crag_33-0035_mask.png,data/conic_liz/class_labels/crag_33-0035_class_labels.png,256,256,70,0,38,2,0,0,30,1035,89,12566,0.191741943359375,141.19101123595505,97.0,102.57514388935179,0.7440769774244335,0.9408747758110073,0.9337278173709733
crag_34-0000,1036,data/conic_liz/images/crag_34-0000_image.png,data/conic_liz/masks/crag_34-0000_mask.png,data/conic_liz/class_labels/crag_34-0000_class_labels.png,256,256,0,0,0,0,0,0,0,1036,0,0,0.0,nan,nan,nan,nan,nan,nan
crag_34-0001,1037,data/conic_liz/images/crag_34-0001_image.png,data/conic_liz/masks/crag_34-0001_mask.png,data/conic_liz/class_labels/crag_34-0001_class_labels.png,256,256,87,1,11,28,9,3,35,1037,103,5631,0.0859222412109375,54.66990291262136,49.0,29.656083168932017,0.7249447690818981,0.9440436063326798,1.1651946571033143
crag_34-0002,1038,data/conic_liz/images/crag_34-0002_image.png,data/conic_liz/masks/crag_34-0002_mask.png,data/conic_liz/class_labels/crag_34-0002_class_labels.png,256,256,96,0,40,20,12,2,22,1038,116,7407,0.1130218505859375,63.85344827586207,57.5,28.971226602752154,0.7050445065801282,0.9497292256980784,1.3264311862467097
crag_34-0003,1039,data/conic_liz/images/crag_34-0003_image.png,data/conic_liz/masks/crag_34-0003_mask.png,data/conic_liz/class_labels/crag_34-0003_class_labels.png,256,256,66,0,44,8,4,0,10,1039,82,6404,0.09771728515625,78.09756097560975,75.0,35.23184872786081,0.7398645150299823,0.945925286513157,1.0006967324868126
